"","id","neighbourhood","price","latitude","longitude","currency"
"2293",29953475,"Madrid",42,40.40489,-3.69174,"$"
"2294",29978239,"Madrid",16,40.39372,-3.69826,"$"
"2295",30009082,"Madrid",48,40.41805,-3.71005,"$"
"2296",30010428,"Madrid",40,40.41672,-3.71026,"$"
"2297",30011385,"Madrid",45,40.41819,-3.71007,"$"
"2298",30012017,"Madrid",48,40.41756,-3.71214,"$"
"2299",30060769,"Madrid",22,40.397816,-3.660171,"$"
"2300",30081695,"Madrid",40,40.45395,-3.58953,"$"
"2301",30105282,"Madrid",47,40.41042,-3.70662,"$"
"2302",30124982,"Madrid",35,40.38787,-3.66058,"$"
"2303",30139743,"Madrid",16,40.43788,-3.64155,"$"
"2304",30150966,"Madrid",40,40.39996,-3.68571,"$"
"2305",30152619,"Madrid",38,40.38105,-3.77599,"$"
"2306",30176023,"Madrid",45,40.47518,-3.58224,"$"
"2307",30180641,"Madrid",24,40.40413,-3.73937,"$"
"2308",30181316,"Madrid",26,40.4728281078612,-3.58517567305013,"$"
"2309",30196134,"Madrid",40,40.43376,-3.69445,"$"
"2310",30201660,"Madrid",20,40.42451,-3.63761,"$"
"2311",30248745,"Madrid",30,40.42757,-3.64259,"$"
"2312",30251377,"Madrid",17,40.43839,-3.64134,"$"
"2313",30261870,"Madrid",23,40.36808,-3.76363,"$"
"2314",30456655,"Madrid",28,40.37352,-3.62838,"$"
"2315",30463100,"Madrid",26,40.42422,-3.70278,"$"
"2316",30502982,"Madrid",38,40.40976,-3.69919,"$"
"2317",30507176,"Madrid",35,40.4624,-3.69873,"$"
"2318",30516576,"Madrid",24,40.42079,-3.69917,"$"
"2319",30521736,"Madrid",49,40.46157,-3.69957,"$"
"2320",30528270,"Madrid",50,40.41986,-3.71785,"$"
"2321",30554500,"Madrid",27,40.4312,-3.65479,"$"
"2322",30580023,"Madrid",35,40.4137,-3.69605,"$"
"2323",30580469,"Madrid",47,40.4136,-3.6961,"$"
"2324",30620874,"Madrid",40,40.37626,-3.78337,"$"
"2325",30755714,"Madrid",28,40.44316,-3.65492,"$"
"2326",30784618,"Madrid",45,40.40807,-3.70536,"$"
"2327",30822791,"Madrid",29,40.46168,-3.70286,"$"
"2328",30822843,"Madrid",32,40.4613,-3.70242,"$"
"2329",30854189,"Madrid",35,40.39891,-3.66421,"$"
"2330",30909198,"Madrid",9,40.35891,-3.68903,"$"
"2331",30923759,"Madrid",36,40.39713,-3.72916,"$"
"2332",30943226,"Madrid",30,40.43127,-3.67058,"$"
"2333",31026428,"Madrid",49,40.4191,-3.70359,"$"
"2334",31051926,"Madrid",29,40.39733,-3.66611,"$"
"2335",31087803,"Madrid",22,40.43742,-3.68404,"$"
"2336",31133458,"Madrid",38,40.37702,-3.66585,"$"
"2337",31137348,"Madrid",40,40.41163,-3.69648,"$"
"2338",31161390,"Madrid",36,40.43488,-3.69749,"$"
"2339",31402925,"Madrid",9,40.39616,-3.69308,"$"
"2340",31479573,"Madrid",30,40.44504,-3.5959,"$"
"2341",31482685,"Madrid",20,40.3634,-3.75977,"$"
"2342",31505010,"Madrid",13,40.35501,-3.6833,"$"
"2343",31636160,"Madrid",28,40.38206,-3.66843,"$"
"2344",31647996,"Madrid",26,40.36069,-3.69029,"$"
"2345",31703975,"Madrid",25,40.44697,-3.60856,"$"
"2346",31729000,"Madrid",47,40.43788,-3.65255,"$"
"2347",31758671,"Madrid",25,40.4358,-3.6552,"$"
"2348",31775638,"Madrid",25,40.35117,-3.69308,"$"
"2349",31777878,"Madrid",11,40.35224,-3.69541,"$"
"2350",31801704,"Madrid",21,40.46663,-3.7251,"$"
"2351",31801902,"Madrid",21,40.46461,-3.72479,"$"
"2352",31816052,"Madrid",44,40.44637,-3.64441,"$"
"2353",31816612,"Madrid",14,40.35136,-3.69327,"$"
"2354",31854093,"Madrid",22,40.38243,-3.66648,"$"
"2355",31859389,"Madrid",24,40.41232,-3.73323,"$"
"2356",31923146,"Madrid",40,40.37945,-3.63678,"$"
"2357",31958307,"Madrid",14,40.39284,-3.69467,"$"
"2358",31968730,"Madrid",38,40.46018,-3.7023,"$"
"2359",32004809,"Madrid",39,40.38621,-3.64917,"$"
"2360",32060927,"Madrid",41,40.3851,-3.71055,"$"
"2361",32097909,"Madrid",16,40.36464,-3.76112,"$"
"2362",32109275,"Madrid",32,40.49011,-3.72658,"$"
"2363",32188824,"Madrid",21,40.39318,-3.67016,"$"
"2364",32220000,"Madrid",25,40.36374,-3.60221,"$"
"2365",32237106,"Madrid",46,40.42016,-3.7027,"$"
"2366",32361861,"Madrid",23,40.41498,-3.70566,"$"
"2367",32415682,"Madrid",27,40.40553,-3.67623,"$"
"2368",32433897,"Madrid",26,40.40471,-3.69182,"$"
"2369",32452578,"Madrid",21,40.46496,-3.72354,"$"
"2370",32453235,"Madrid",21,40.46659,-3.7253,"$"
"2371",32481470,"Madrid",21,40.46632,-3.72485,"$"
"2372",32496843,"Madrid",34,40.40935,-3.69803,"$"
"2373",32497163,"Madrid",40,40.40372,-3.60105,"$"
"2374",32516940,"Madrid",17,40.3903,-3.63869,"$"
"2375",32522543,"Madrid",21,40.46649,-3.72509,"$"
"2376",32522754,"Madrid",49,40.45653,-3.70045,"$"
"2377",32534606,"Madrid",14,40.34924,-3.6875,"$"
"2378",32582408,"Madrid",20,40.39831,-3.66396,"$"
"2379",32611348,"Madrid",35,40.4689,-3.69829,"$"
"2380",32696871,"Madrid",25,40.40672,-3.70237,"$"
"2381",32697835,"Madrid",29,40.40536,-3.70259,"$"
"2382",32697863,"Madrid",26,40.40704,-3.70264,"$"
"2383",32802184,"Madrid",30,40.4262669712301,-3.70188707606599,"$"
"2384",32802493,"Madrid",30,40.42552,-3.70438,"$"
"2385",32803700,"Madrid",35,40.38944,-3.6651,"$"
"2386",32816533,"Madrid",25,40.39251,-3.73768,"$"
"2387",32840816,"Madrid",30,40.42571,-3.70174,"$"
"2388",32852581,"Madrid",47,40.4199,-3.70229,"$"
"2389",32864327,"Madrid",45,40.43254,-3.70896,"$"
"2390",32865734,"Madrid",34,40.41156,-3.70368,"$"
"2391",32868883,"Madrid",50,40.41725,-3.69581,"$"
"2392",32883496,"Madrid",45,40.43476,-3.71063,"$"
"2393",32986361,"Madrid",24,40.43276,-3.65621,"$"
"2394",33002419,"Madrid",24,40.46132,-3.59217,"$"
"2395",33006350,"Madrid",35,40.43991,-3.62013,"$"
"2396",33019434,"Madrid",28,40.43226,-3.70939,"$"
"2397",33082817,"Madrid",39,40.42258,-3.70544,"$"
"2398",33098522,"Madrid",50,40.41516,-3.70958,"$"
"2399",33112432,"Madrid",34,40.41007,-3.70712,"$"
"2400",33124668,"Madrid",32,40.41612,-3.70284,"$"
"2401",33174238,"Madrid",50,40.391,-3.73843,"$"
"2402",33226350,"Madrid",31,40.440937,-3.698381,"$"
"2403",33244589,"Madrid",22,40.38173,-3.74681,"$"
"2404",33301606,"Madrid",50,40.41965,-3.69726,"$"
"2405",33311625,"Madrid",25,40.41201,-3.70181,"$"
"2406",33312197,"Madrid",30,40.40955,-3.70163,"$"
"2407",33424811,"Madrid",25,40.39948,-3.63912,"$"
"2408",33445041,"Madrid",43,40.42341,-3.70505,"$"
"2409",33445587,"Madrid",40,40.40385,-3.63935,"$"
"2410",33457584,"Madrid",31,40.42741,-3.70251,"$"
"2411",33464809,"Madrid",38,40.4189,-3.70572,"$"
"2412",33465247,"Madrid",50,40.41152,-3.70055,"$"
"2413",33476672,"Madrid",26,40.46157,-3.6403,"$"
"2414",33487832,"Madrid",27,40.40563,-3.66856,"$"
"2415",33512958,"Madrid",40,40.37725,-3.74791,"$"
"2416",33537761,"Madrid",22,40.39784,-3.65882,"$"
"2417",33546672,"Madrid",18,40.37992,-3.62052,"$"
"2418",33557250,"Madrid",26,40.43469,-3.67372,"$"
"2419",33575979,"Madrid",26,40.38579,-3.73237,"$"
"2420",33579636,"Madrid",37,40.35064,-3.68858,"$"
"2421",33605612,"Madrid",50,40.4404,-3.6726,"$"
"2422",33652971,"Madrid",34,40.4062,-3.61408,"$"
"2423",33686014,"Madrid",21,40.46657,-3.72404,"$"
"2424",33734252,"Madrid",31,40.39848,-3.7184,"$"
"2425",33747800,"Madrid",50,40.36678,-3.61036,"$"
"2426",33761630,"Madrid",50,40.42691,-3.70292,"$"
"2427",33763261,"Madrid",26,40.3966,-3.66114,"$"
"2428",33763595,"Madrid",26,40.39711,-3.66294,"$"
"2429",33764352,"Madrid",24,40.39679,-3.66032,"$"
"2430",33775442,"Madrid",32,40.43547,-3.71791,"$"
"2431",33778867,"Madrid",46,40.441,-3.69753,"$"
"2432",33807961,"Madrid",25,40.46769,-3.69861,"$"
"2433",33854794,"Madrid",32,40.45519,-3.777,"$"
"2434",33875225,"Madrid",35,40.41295,-3.73099,"$"
"2435",33960071,"Madrid",35,40.46771,-3.70031,"$"
"2436",34040832,"Madrid",35,40.37469,-3.62705,"$"
"2437",34049067,"Madrid",45,40.42815,-3.68423,"$"
"2438",34056211,"Madrid",35,40.37468,-3.628,"$"
"2439",34061859,"Madrid",26,40.42389,-3.62255,"$"
"2440",34071040,"Madrid",20,40.38686,-3.71314,"$"
"2441",34123888,"Madrid",34,40.45967,-3.69837,"$"
"2442",34132865,"Madrid",48,40.43442,-3.60787,"$"
"2443",34170295,"Madrid",40,40.43335,-3.71646,"$"
"2444",34177679,"Madrid",40,40.3844,-3.70315,"$"
"2445",34252030,"Madrid",30,40.40539,-3.74717,"$"
"2446",34283037,"Madrid",42,40.44799,-3.61047,"$"
"2447",34309334,"Madrid",26,40.47216,-3.57768,"$"
"2448",34324312,"Madrid",35,40.4805,-3.66411,"$"
"2449",34353310,"Madrid",35,40.44083,-3.6102,"$"
"2450",34390261,"Madrid",36,40.43163,-3.71001,"$"
"2451",34390286,"Madrid",40,40.43089,-3.70955,"$"
"2452",34390728,"Madrid",38,40.45646,-3.67793,"$"
"2453",34466595,"Madrid",40,40.38436,-3.67025,"$"
"2454",34494863,"Madrid",48,40.41088,-3.71041,"$"
"2455",34508810,"Madrid",43,40.3595,-3.76237,"$"
"2456",34525841,"Madrid",50,40.40144,-3.65134,"$"
"2457",34554879,"Madrid",40,40.37141,-3.74905,"$"
"2458",34601798,"Madrid",40,40.3949810081074,-3.74096020172679,"$"
"2459",34602903,"Madrid",44,40.43045,-3.61315,"$"
"2460",34627277,"Madrid",35,40.39433,-3.66631,"$"
"2461",34660739,"Madrid",19,40.4051,-3.74972,"$"
"2462",34706542,"Madrid",27,40.40952,-3.70693,"$"
"2463",34727099,"Madrid",35,40.3533,-3.69319,"$"
"2464",34751430,"Madrid",22,40.39874,-3.66434,"$"
"2465",34751544,"Madrid",25,40.39815,-3.66249,"$"
"2466",34768515,"Madrid",39,40.45453,-3.58874,"$"
"2467",34778646,"Madrid",50,40.46732,-3.68146,"$"
"2468",34833275,"Madrid",41,40.38876,-3.71254,"$"
"2469",34853318,"Madrid",27,40.39893,-3.69349,"$"
"2470",34862268,"Madrid",29,40.41715,-3.67408,"$"
"2471",34922575,"Madrid",21,40.41257,-3.72074,"$"
"2472",34930020,"Madrid",27,40.38823,-3.71527,"$"
"2473",34988982,"Madrid",49,40.40717,-3.70698,"$"
"2474",34991186,"Madrid",42,40.39067,-3.71434,"$"
"2475",34997116,"Madrid",47,40.41516,-3.70925,"$"
"2476",35009944,"Madrid",40,40.40455,-3.70254,"$"
"2477",35028897,"Madrid",22,40.38602,-3.64536,"$"
"2478",35039314,"Madrid",21,40.44901,-3.60807,"$"
"2479",35054960,"Madrid",50,40.40697,-3.70218,"$"
"2480",35065843,"Madrid",45,40.41167,-3.73395,"$"
"2481",35074283,"Madrid",20,40.41125,-3.7245,"$"
"2482",35079664,"Madrid",29,40.49201,-3.69365,"$"
"2483",35087093,"Madrid",47,40.39607,-3.69326,"$"
"2484",35114171,"Madrid",26,40.40955,-3.70984,"$"
"2485",35119593,"Madrid",40,40.41328,-3.69757,"$"
"2486",35120295,"Madrid",41,40.40822,-3.70864,"$"
"2487",35125746,"Madrid",25,40.36803,-3.76345,"$"
"2488",35158373,"Madrid",25,40.41248,-3.66075,"$"
"2489",35166709,"Madrid",35,40.47116,-3.6496,"$"
"2490",35176254,"Madrid",40,40.39495,-3.66928,"$"
"2491",35179881,"Madrid",29,40.42268,-3.70496,"$"
"2492",35186569,"Madrid",26,40.42669,-3.63587,"$"
"2493",35192130,"Madrid",25,40.42141,-3.71306,"$"
"2494",35196097,"Madrid",25,40.43125,-3.70969,"$"
"2495",35220885,"Madrid",31,40.40371,-3.68967,"$"
"2496",35228459,"Madrid",45,40.39088,-3.76651,"$"
"2497",35244087,"Madrid",40,40.38272,-3.7449,"$"
"2498",35256010,"Madrid",50,40.38236,-3.70584,"$"
"2499",35329628,"Madrid",40,40.39,-3.72378,"$"
"2500",35336977,"Madrid",25,40.46323,-3.64138,"$"
"2501",35360982,"Madrid",25,40.37378,-3.73278,"$"
"2502",35395282,"Madrid",28,40.43679,-3.61506,"$"
"2503",35403529,"Madrid",50,40.3803,-3.71343,"$"
"2504",35409620,"Madrid",50,40.42451,-3.70078,"$"
"2505",35415498,"Madrid",20,40.40713,-3.68423,"$"
"2506",35415776,"Madrid",24,40.40559,-3.6863,"$"
"2507",35436490,"Madrid",47,40.43207,-3.62518,"$"
"2508",35444733,"Madrid",42,40.43534,-3.71657,"$"
"2509",35453435,"Madrid",18,40.4055,-3.68545,"$"
"2510",35454871,"Madrid",48,40.40901,-3.70263,"$"
"2511",35476956,"Madrid",37,40.42275,-3.66763,"$"
"2512",35511994,"Madrid",25,40.38915,-3.65279,"$"
"2513",35512382,"Madrid",25,40.38942,-3.65449,"$"
"2514",35512607,"Madrid",25,40.38929,-3.65439,"$"
"2515",35539585,"Madrid",31,40.47707,-3.7044,"$"
"2516",35599860,"Madrid",29,40.458,-3.69989,"$"
"2517",35604783,"Madrid",33,40.45921,-3.7101,"$"
"2518",35642994,"Madrid",35,40.41114,-3.71327,"$"
"2519",35650743,"Madrid",15,40.42558,-3.65321,"$"
"2520",35663856,"Madrid",33,40.40344,-3.64482,"$"
"2521",35665610,"Madrid",38,40.39033,-3.66773,"$"
"2522",35687410,"Madrid",18,40.40543,-3.68396,"$"
"2523",35794634,"Madrid",25,40.38222,-3.7831,"$"
"2524",35821482,"Madrid",33,40.42211,-3.70816,"$"
"2525",35852739,"Madrid",50,40.43533,-3.70116,"$"
"2526",35978200,"Madrid",17,40.38284,-3.66769,"$"
"2527",35990283,"Madrid",20,40.40572,-3.68483,"$"
"2528",36015290,"Madrid",29,40.41681,-3.67806,"$"
"2529",36017552,"Madrid",17,40.38181,-3.7685,"$"
"2530",36029655,"Madrid",30,40.46979,-3.69787,"$"
"2531",36053507,"Madrid",22,40.39657,-3.77523,"$"
"2532",36064202,"Madrid",25,40.38735,-3.66648,"$"
"2533",36094875,"Madrid",28,40.42129,-3.70866,"$"
"2534",36094960,"Madrid",24,40.41985,-3.70818,"$"
"2535",36142513,"Madrid",18,40.45303,-3.59258,"$"
"2536",36177422,"Madrid",22,40.37515,-3.74143,"$"
"2537",36199799,"Madrid",45,40.40411,-3.70993,"$"
"2538",36200143,"Madrid",20,40.44854,-3.60697,"$"
"2539",36205600,"Madrid",35,40.40759,-3.71614,"$"
"2540",36237360,"Madrid",22,40.40922,-3.64864,"$"
"2541",36265218,"Madrid",36,40.41761,-3.6755,"$"
"2542",36288264,"Madrid",26,40.42535,-3.70499,"$"
"2543",36341661,"Madrid",38,40.4092,-3.70527,"$"
"2544",36362624,"Madrid",20,40.46333,-3.70185,"$"
"2545",36368567,"Madrid",42,40.4622,-3.69564,"$"
"2546",36375279,"Madrid",20,40.40085,-3.60365,"$"
"2547",36463383,"Madrid",25,40.381,-3.66875,"$"
"2548",36466477,"Madrid",26,40.365,-3.7588,"$"
"2549",36553044,"Madrid",38,40.45956,-3.70784,"$"
"2550",36696044,"Madrid",50,40.43822,-3.64332,"$"
"2551",36731527,"Madrid",17,40.39057,-3.75495,"$"
"2552",36760070,"Madrid",18,40.39803,-3.77435,"$"
"2553",36761240,"Madrid",26,40.3965,-3.77409,"$"
"2554",36800006,"Madrid",45,40.41934,-3.67495,"$"
"2555",36831624,"Madrid",25,40.46582,-3.63181,"$"
"2556",36835122,"Madrid",30,40.42321,-3.66355,"$"
"2557",36838203,"Madrid",26,40.46821,-3.70085,"$"
"2558",36855745,"Madrid",30,40.41046,-3.72725,"$"
"2559",36872262,"Madrid",39,40.38717,-3.65275,"$"
"2560",36927051,"Madrid",49,40.40897,-3.71151,"$"
"2561",36955233,"Madrid",28,40.43453,-3.70132,"$"
"2562",36970745,"Madrid",24,40.46966,-3.58444,"$"
"2563",36973836,"Madrid",20,40.39366,-3.70737,"$"
"2564",36974011,"Madrid",28,40.41077,-3.65178,"$"
"2565",37072473,"Madrid",36,40.44185,-3.67073,"$"
"2566",37148094,"Madrid",36,40.44135,-3.67217,"$"
"2567",37166909,"Madrid",21,40.41056,-3.65053,"$"
"2568",37175643,"Madrid",26,40.47375,-3.70439,"$"
"2569",37203575,"Madrid",41,40.4103,-3.71067,"$"
"2570",37231727,"Madrid",30,40.40155,-3.67922,"$"
"2571",37305383,"Madrid",25,40.43795,-3.70809,"$"
"2572",37314454,"Madrid",24,40.49931,-3.67607,"$"
"2573",37442409,"Madrid",30,40.41732,-3.70785,"$"
"2574",37443365,"Madrid",35,40.41732,-3.70785,"$"
"2575",37453222,"Madrid",25,40.42358,-3.65279,"$"
"2576",37475514,"Madrid",34,40.39726,-3.66157,"$"
"2577",37529331,"Madrid",38,40.41293,-3.69957,"$"
"2578",37530291,"Madrid",32,40.4212,-3.61989,"$"
"2579",37530813,"Madrid",33,40.42278,-3.61967,"$"
"2580",37545717,"Madrid",20,40.34662,-3.70918,"$"
"2581",37579202,"Madrid",39,40.39804,-3.73489,"$"
"2582",37581704,"Madrid",31,40.46613,-3.64966,"$"
"2583",37588686,"Madrid",25,40.46404,-3.64782,"$"
"2584",37604098,"Madrid",37,40.42032,-3.6756,"$"
"2585",37605095,"Madrid",41,40.42054,-3.67564,"$"
"2586",37605712,"Madrid",44,40.41713,-3.68101,"$"
"2587",37674433,"Madrid",25,40.48368,-3.65158,"$"
"2588",37711264,"Madrid",35,40.42393,-3.61109,"$"
"2589",37744649,"Madrid",29,40.41268,-3.72661,"$"
"2590",37764773,"Madrid",20,40.49384,-3.69464,"$"
"2591",37770313,"Madrid",44,40.49356,-3.68802,"$"
"2592",37800282,"Madrid",25,40.37226,-3.62963,"$"
"2593",37807083,"Madrid",35,40.48975,-3.71266,"$"
"2594",37823504,"Madrid",25,40.3952,-3.7123,"$"
"2595",37927541,"Madrid",27,40.39997,-3.66414,"$"
"2596",37929397,"Madrid",50,40.41508,-3.70238,"$"
"2597",37932830,"Madrid",50,40.41533,-3.70308,"$"
"2598",37935489,"Madrid",50,40.33344,-3.70278,"$"
"2599",37957848,"Madrid",50,40.428673,-3.676908,"$"
"2600",37961903,"Madrid",29,40.39842,-3.69919,"$"
"2601",37964958,"Madrid",30,40.44606,-3.59655,"$"
"2602",37981193,"Madrid",44,40.4068,-3.68133,"$"
"2603",38036504,"Madrid",20,40.41301,-3.70721,"$"
"2604",38043238,"Madrid",21,40.39729,-3.76168,"$"
"2605",38067041,"Madrid",27,40.43239,-3.71842,"$"
"2606",38118163,"Madrid",25,40.43544,-3.64717,"$"
"2607",38124736,"Madrid",48,40.42218,-3.70133,"$"
"2608",38148303,"Madrid",33,40.45226,-3.61498,"$"
"2609",38159719,"Madrid",26,40.39922,-3.64308,"$"
"2610",38175437,"Madrid",43,40.39364,-3.76751,"$"
"2611",38185264,"Madrid",45,40.40325,-3.60517,"$"
"2612",38197450,"Madrid",16,40.37398,-3.66717,"$"
"2613",38224976,"Madrid",45,40.39516,-3.66697,"$"
"2614",38252569,"Madrid",31,40.41728,-3.67497,"$"
"2615",38262634,"Madrid",36,40.43502,-3.64588,"$"
"2616",38308882,"Madrid",45,40.4566,-3.7001,"$"
"2617",38326555,"Madrid",43,40.47495,-3.70819,"$"
"2618",38342477,"Madrid",21,40.3974,-3.69564,"$"
"2619",38356185,"Madrid",23,40.39543,-3.69474,"$"
"2620",38367708,"Madrid",41,40.4513,-3.70407,"$"
"2621",38419775,"Madrid",30,40.47051,-3.6533,"$"
"2622",38425616,"Madrid",20,40.39735,-3.69274,"$"
"2623",38452548,"Madrid",19,40.39525,-3.71225,"$"
"2624",38479567,"Madrid",33,40.42041,-3.7051,"$"
"2625",38498422,"Madrid",28,40.44188,-3.67255,"$"
"2626",38505801,"Madrid",26,40.42098,-3.70959,"$"
"2627",38505834,"Madrid",31,40.42287,-3.70992,"$"
"2628",38528291,"Madrid",50,40.46988,-3.59117,"$"
"2629",38636937,"Madrid",50,40.47131,-3.65259,"$"
"2630",38715362,"Madrid",20,40.47649,-3.68301,"$"
"2631",38715449,"Madrid",30,40.49183,-3.6919,"$"
"2632",38719248,"Madrid",50,40.47001,-3.59301,"$"
"2633",38740472,"Madrid",48,40.4719,-3.63674,"$"
"2634",38792504,"Madrid",28,40.40885,-3.70377,"$"
"2635",38799907,"Madrid",29,40.38277,-3.67029,"$"
"2636",38801219,"Madrid",20,40.46876,-3.69899,"$"
"2637",38816632,"Madrid",49,40.43849,-3.6382,"$"
"2638",38837824,"Madrid",23,40.40436,-3.68037,"$"
"2639",38876765,"Madrid",45,40.38674,-3.73708,"$"
"2640",38899399,"Madrid",25,40.47556,-3.70373,"$"
"2641",38901967,"Madrid",24,40.42058,-3.69852,"$"
"2642",38940976,"Madrid",50,40.4258,-3.71402,"$"
"2643",38988968,"Madrid",50,40.43105,-3.61652,"$"
"2644",38993417,"Madrid",33,40.40307,-3.63255,"$"
"2645",39026573,"Madrid",24,40.39289,-3.75126,"$"
"2646",39040283,"Madrid",30,40.44651,-3.59451,"$"
"2647",39042845,"Madrid",37,40.43629,-3.64939,"$"
"2648",39044495,"Madrid",38,40.3745,-3.62914,"$"
"2649",39086108,"Madrid",26,40.35311,-3.6942,"$"
"2650",39129974,"Madrid",25,40.37501,-3.69616,"$"
"2651",39146047,"Madrid",29,40.42664,-3.70381,"$"
"2652",39153236,"Madrid",45,40.39406,-3.74278,"$"
"2653",39188814,"Madrid",40,40.40081,-3.70484,"$"
"2654",39195620,"Madrid",45,40.40184,-3.68851,"$"
"2655",39222588,"Madrid",39,40.3501,-3.6881,"$"
"2656",39239536,"Madrid",49,40.41383,-3.70975,"$"
"2657",39264206,"Madrid",43,40.4771,-3.65873,"$"
"2658",39269066,"Madrid",17,40.38205,-3.72594,"$"
"2659",39271140,"Madrid",26,40.42989,-3.66502,"$"
"2660",39325326,"Madrid",33,40.45615,-3.58809,"$"
"2661",39353725,"Madrid",35,40.40912,-3.73457,"$"
"2662",39379948,"Madrid",43,40.4102,-3.70047,"$"
"2663",39383351,"Madrid",35,40.37651,-3.69046,"$"
"2664",39413903,"Madrid",26,40.41211,-3.70598,"$"
"2665",39433528,"Madrid",42,40.45504,-3.6787,"$"
"2666",39461292,"Madrid",45,40.39999,-3.65377,"$"
"2667",39544143,"Madrid",46,40.45489,-3.68031,"$"
"2668",39552554,"Madrid",27,40.41341,-3.69465,"$"
"2669",39553584,"Madrid",28,40.41133,-3.69607,"$"
"2670",39553884,"Madrid",31,40.41184,-3.69695,"$"
"2671",39600699,"Madrid",23,40.42721,-3.69764,"$"
"2672",39600798,"Madrid",24,40.4271,-3.69912,"$"
"2673",39601033,"Madrid",25,40.42857,-3.69724,"$"
"2674",39601169,"Madrid",25,40.42868,-3.69897,"$"
"2675",39601468,"Madrid",27,40.42887,-3.69855,"$"
"2676",39601524,"Madrid",26,40.42737,-3.69923,"$"
"2677",39601731,"Madrid",26,40.42883,-3.69878,"$"
"2678",39601959,"Madrid",28,40.42735,-3.6972,"$"
"2679",39601993,"Madrid",29,40.4269,-3.69861,"$"
"2680",39601997,"Madrid",29,40.42743,-3.69897,"$"
"2681",39609121,"Madrid",45,40.35785,-3.59751,"$"
"2682",39619462,"Madrid",22,40.42649,-3.60856,"$"
"2683",39620074,"Madrid",22,40.42819,-3.61052,"$"
"2684",39620139,"Madrid",22,40.4262,-3.60966,"$"
"2685",39620194,"Madrid",22,40.42851,-3.60886,"$"
"2686",39620317,"Madrid",22,40.42785,-3.61016,"$"
"2687",39620444,"Madrid",22,40.42638,-3.60822,"$"
"2688",39657825,"Madrid",45,40.39248,-3.72497,"$"
"2689",39685131,"Madrid",25,40.49441,-3.65372,"$"
"2690",39687865,"Madrid",39,40.40838,-3.70211,"$"
"2691",39712610,"Madrid",50,40.45024,-3.69905,"$"
"2692",39769403,"Madrid",45,40.43515,-3.70398,"$"
"2693",39771607,"Madrid",39,40.34906,-3.68788,"$"
"2694",39773855,"Madrid",20,40.39386,-3.67032,"$"
"2695",39793141,"Madrid",16,40.40416,-3.74146,"$"
"2696",39811080,"Madrid",26,40.41136,-3.71062,"$"
"2697",39815062,"Madrid",18,40.45269,-3.59246,"$"
"2698",39831307,"Madrid",30,40.43225,-3.70191,"$"
"2699",39838022,"Madrid",23,40.38394,-3.70121,"$"
"2700",39839401,"Madrid",48,40.40945,-3.70903,"$"
"2701",39842252,"Madrid",22,40.43322,-3.71657,"$"
"2702",39879231,"Madrid",50,40.43962,-3.7107,"$"
"2703",39882241,"Madrid",49,40.40998,-3.71023,"$"
"2704",39883021,"Madrid",29,40.41041,-3.71034,"$"
"2705",39909222,"Madrid",23,40.38349,-3.69947,"$"
"2706",39916688,"Madrid",25,40.42702,-3.7041,"$"
"2707",39936129,"Madrid",19,40.38291,-3.70752,"$"
"2708",39948469,"Madrid",21,40.38602,-3.70407,"$"
"2709",39948986,"Madrid",24,40.38781,-3.70417,"$"
"2710",39949237,"Madrid",26,40.38776,-3.7041,"$"
"2711",39986357,"Madrid",50,40.41032,-3.69838,"$"
"2712",39999171,"Madrid",37,40.39057,-3.69432,"$"
"2713",40006167,"Madrid",26,40.38309,-3.71278,"$"
"2714",40028818,"Madrid",25,40.40356,-3.67489,"$"
"2715",40083323,"Madrid",45,40.4032,-3.60745,"$"
"2716",40100287,"Madrid",25,40.431,-3.63336,"$"
"2717",40100919,"Madrid",50,40.3971,-3.67099,"$"
"2718",40112900,"Madrid",33,40.38194,-3.70975,"$"
"2719",40114350,"Madrid",21,40.38267,-3.70898,"$"
"2720",40133254,"Madrid",30,40.42327,-3.65236,"$"
"2721",40136365,"Madrid",37,40.43292,-3.64514,"$"
"2722",40169205,"Madrid",30,40.39069,-3.73421,"$"
"2723",40171861,"Madrid",40,40.42987,-3.64767,"$"
"2724",40189355,"Madrid",24,40.46137,-3.59247,"$"
"2725",40194520,"Madrid",30,40.40285,-3.61216,"$"
"2726",40205929,"Madrid",48,40.44564,-3.57232,"$"
"2727",40257073,"Madrid",20,40.39921,-3.64105,"$"
"2728",40279591,"Madrid",25,40.38395,-3.73298,"$"
"2729",40279646,"Madrid",23,40.4685,-3.70069,"$"
"2730",40286024,"Madrid",44,40.44545,-3.57239,"$"
"2731",40320920,"Madrid",28,40.49664,-3.65474,"$"
"2732",40327487,"Madrid",40,40.44744,-3.57105,"$"
"2733",40337479,"Madrid",20,40.47437,-3.7127,"$"
"2734",40338816,"Madrid",35,40.48815,-3.66239,"$"
"2735",40371893,"Madrid",45,40.44252,-3.68181,"$"
"2736",40442823,"Madrid",28,40.42331,-3.70369,"$"
"2737",40533219,"Madrid",22,40.39847,-3.76851,"$"
"2738",40538012,"Madrid",33,40.42039,-3.70127,"$"
"2739",40577781,"Madrid",35,40.43887,-3.71112,"$"
"2740",40603038,"Madrid",45,40.43265,-3.61723,"$"
"2741",40612872,"Madrid",20,40.40277,-3.69228,"$"
"2742",40650882,"Madrid",34,40.40151,-3.69058,"$"
